2016-08-03 15:25:31 status half-installed language-selector-common:all 0.129.3
2016-08-03 15:25:31 status unpacked language-selector-common:all 0.129.3
2016-08-03 15:25:31 status unpacked language-selector-common:all 0.129.3
2016-08-03 15:25:31 install libroken18-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status half-installed libroken18-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libroken18-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libroken18-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 install libasn1-8-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status half-installed libasn1-8-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libasn1-8-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libasn1-8-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 install libasprintf0c2:i386 <none> 0.18.3.1-1ubuntu3
2016-08-03 15:25:31 status half-installed libasprintf0c2:i386 0.18.3.1-1ubuntu3
2016-08-03 15:25:31 status unpacked libasprintf0c2:i386 0.18.3.1-1ubuntu3
2016-08-03 15:25:31 status unpacked libasprintf0c2:i386 0.18.3.1-1ubuntu3
2016-08-03 15:25:31 install libcap-ng0:i386 <none> 0.7.3-1ubuntu2
2016-08-03 15:25:31 status half-installed libcap-ng0:i386 0.7.3-1ubuntu2
2016-08-03 15:25:31 status unpacked libcap-ng0:i386 0.7.3-1ubuntu2
2016-08-03 15:25:31 status unpacked libcap-ng0:i386 0.7.3-1ubuntu2
2016-08-03 15:25:31 install libkrb5support0:i386 <none> 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status half-installed libkrb5support0:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status unpacked libkrb5support0:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status unpacked libkrb5support0:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 install libk5crypto3:i386 <none> 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status half-installed libk5crypto3:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status unpacked libk5crypto3:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status unpacked libk5crypto3:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 install libkeyutils1:i386 <none> 1.5.6-1
2016-08-03 15:25:31 status half-installed libkeyutils1:i386 1.5.6-1
2016-08-03 15:25:31 status unpacked libkeyutils1:i386 1.5.6-1
2016-08-03 15:25:31 status unpacked libkeyutils1:i386 1.5.6-1
2016-08-03 15:25:31 install libkrb5-3:i386 <none> 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status half-installed libkrb5-3:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status unpacked libkrb5-3:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status unpacked libkrb5-3:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 install libgssapi-krb5-2:i386 <none> 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status half-installed libgssapi-krb5-2:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status unpacked libgssapi-krb5-2:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 status unpacked libgssapi-krb5-2:i386 1.12+dfsg-2ubuntu5.2
2016-08-03 15:25:31 install libidn11:i386 <none> 1.28-1ubuntu2
2016-08-03 15:25:31 status half-installed libidn11:i386 1.28-1ubuntu2
2016-08-03 15:25:31 status unpacked libidn11:i386 1.28-1ubuntu2
2016-08-03 15:25:31 status unpacked libidn11:i386 1.28-1ubuntu2
2016-08-03 15:25:31 install libhcrypto4-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status half-installed libhcrypto4-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libhcrypto4-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libhcrypto4-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 install libheimbase1-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status half-installed libheimbase1-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libheimbase1-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libheimbase1-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 install libwind0-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status half-installed libwind0-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libwind0-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libwind0-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 install libhx509-5-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status half-installed libhx509-5-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libhx509-5-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libhx509-5-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 install libkrb5-26-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status half-installed libkrb5-26-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libkrb5-26-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:31 status unpacked libkrb5-26-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 install libheimntlm0-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 status half-installed libheimntlm0-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 status unpacked libheimntlm0-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 status unpacked libheimntlm0-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 install libgssapi3-heimdal:i386 <none> 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 status half-installed libgssapi3-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 status unpacked libgssapi3-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 status unpacked libgssapi3-heimdal:i386 1.6~git20131207+dfsg-1ubuntu1.1
2016-08-03 15:25:32 install libsasl2-modules-db:i386 <none> 2.1.25.dfsg1-17build1
2016-08-03 15:25:32 status half-installed libsasl2-modules-db:i386 2.1.25.dfsg1-17build1
2016-08-03 15:25:32 status unpacked libsasl2-modules-db:i386 2.1.25.dfsg1-17build1
2016-08-03 15:25:32 status unpacked libsasl2-modules-db:i386 2.1.25.dfsg1-17build1
2016-08-03 15:25:32 install libsasl2-2:i386 <none> 2.1.25.dfsg1-17build1
2016-08-03 15:25:32 status half-installed libsasl2-2:i386 2.1.25.dfsg1-17build1
2016-08-03 15:25:32 status unpacked libsasl2-2:i386 2.1.25.dfsg1-17build1
2016-08-03 15:25:32 status unpacked libsasl2-2:i386 2.1.25.dfsg1-17build1
2016-08-03 15:25:32 install libldap-2.4-2:i386 <none> 2.4.31-1+nmu2ubuntu8.3
2016-08-03 15:25:32 status half-installed libldap-2.4-2:i386 2.4.31-1+nmu2ubuntu8.3
2016-08-03 15:25:32 status unpacked libldap-2.4-2:i386 2.4.31-1+nmu2ubuntu8.3
2016-08-03 15:25:32 status unpacked libldap-2.4-2:i386 2.4.31-1+nmu2ubuntu8.3
2016-08-03 15:25:32 install librtmp0:i386 <none> 2.4+20121230.gitdf6c518-1
2016-08-03 15:25:32 status half-installed librtmp0:i386 2.4+20121230.gitdf6c518-1
2016-08-03 15:25:32 status unpacked librtmp0:i386 2.4+20121230.gitdf6c518-1
2016-08-03 15:25:32 status unpacked librtmp0:i386 2.4+20121230.gitdf6c518-1
2016-08-03 15:25:32 install libcurl3-gnutls:i386 <none> 7.35.0-1ubuntu2.7
2016-08-03 15:25:32 status half-installed libcurl3-gnutls:i386 7.35.0-1ubuntu2.7
2016-08-03 15:25:32 status unpacked libcurl3-gnutls:i386 7.35.0-1ubuntu2.7
2016-08-03 15:25:32 status unpacked libcurl3-gnutls:i386 7.35.0-1ubuntu2.7
2016-08-03 15:25:32 install libedit2:i386 <none> 3.1-20130712-2
2016-08-03 15:25:32 status half-installed libedit2:i386 3.1-20130712-2
2016-08-03 15:25:32 status unpacked libedit2:i386 3.1-20130712-2
2016-08-03 15:25:32 status unpacked libedit2:i386 3.1-20130712-2
2016-08-03 15:25:32 install libelf1:i386 <none> 0.158-0ubuntu5.2
2016-08-03 15:25:32 status half-installed libelf1:i386 0.158-0ubuntu5.2
2016-08-03 15:25:32 status unpacked libelf1:i386 0.158-0ubuntu5.2
2016-08-03 15:25:32 status unpacked libelf1:i386 0.158-0ubuntu5.2
2016-08-03 15:25:32 install libfuse2:i386 <none> 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:32 status half-installed libfuse2:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:32 status unpacked libfuse2:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:32 status unpacked libfuse2:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:32 install libgeoip1:i386 <none> 1.6.0-1
2016-08-03 15:25:32 status half-installed libgeoip1:i386 1.6.0-1
2016-08-03 15:25:32 status unpacked libgeoip1:i386 1.6.0-1
2016-08-03 15:25:32 status unpacked libgeoip1:i386 1.6.0-1
2016-08-03 15:25:32 install libnfnetlink0:i386 <none> 1.0.1-2
2016-08-03 15:25:32 status half-installed libnfnetlink0:i386 1.0.1-2
2016-08-03 15:25:32 status unpacked libnfnetlink0:i386 1.0.1-2
2016-08-03 15:25:32 status unpacked libnfnetlink0:i386 1.0.1-2
2016-08-03 15:25:32 install libnuma1:i386 <none> 2.0.9~rc5-1ubuntu3.14.04.2
2016-08-03 15:25:32 status half-installed libnuma1:i386 2.0.9~rc5-1ubuntu3.14.04.2
2016-08-03 15:25:32 status unpacked libnuma1:i386 2.0.9~rc5-1ubuntu3.14.04.2
2016-08-03 15:25:32 status unpacked libnuma1:i386 2.0.9~rc5-1ubuntu3.14.04.2
2016-08-03 15:25:32 install libsystemd-daemon0:i386 <none> 204-5ubuntu20.19
2016-08-03 15:25:32 status half-installed libsystemd-daemon0:i386 204-5ubuntu20.19
2016-08-03 15:25:32 status unpacked libsystemd-daemon0:i386 204-5ubuntu20.19
2016-08-03 15:25:32 status unpacked libsystemd-daemon0:i386 204-5ubuntu20.19
2016-08-03 15:25:32 install systemd-shim:i386 <none> 6-2bzr1
2016-08-03 15:25:32 status half-installed systemd-shim:i386 6-2bzr1
2016-08-03 15:25:32 status unpacked systemd-shim:i386 6-2bzr1
2016-08-03 15:25:32 status unpacked systemd-shim:i386 6-2bzr1
2016-08-03 15:25:32 install systemd-services:i386 <none> 204-5ubuntu20.19
2016-08-03 15:25:32 status half-installed systemd-services:i386 204-5ubuntu20.19
2016-08-03 15:25:32 status unpacked systemd-services:i386 204-5ubuntu20.19
2016-08-03 15:25:32 status unpacked systemd-services:i386 204-5ubuntu20.19
2016-08-03 15:25:32 install libpam-systemd:i386 <none> 204-5ubuntu20.19
2016-08-03 15:25:32 status half-installed libpam-systemd:i386 204-5ubuntu20.19
2016-08-03 15:25:32 status half-installed libpam-systemd:i386 204-5ubuntu20.19
2016-08-03 15:25:32 status unpacked libpam-systemd:i386 204-5ubuntu20.19
2016-08-03 15:25:32 status unpacked libpam-systemd:i386 204-5ubuntu20.19
2016-08-03 15:25:32 install libparted0debian1:i386 <none> 2.3-19ubuntu1.14.04.1
2016-08-03 15:25:32 status half-installed libparted0debian1:i386 2.3-19ubuntu1.14.04.1
2016-08-03 15:25:32 status unpacked libparted0debian1:i386 2.3-19ubuntu1.14.04.1
2016-08-03 15:25:32 status unpacked libparted0debian1:i386 2.3-19ubuntu1.14.04.1
2016-08-03 15:25:32 install libpcap0.8:i386 <none> 1.5.3-2
2016-08-03 15:25:32 status half-installed libpcap0.8:i386 1.5.3-2
2016-08-03 15:25:32 status unpacked libpcap0.8:i386 1.5.3-2
2016-08-03 15:25:32 status unpacked libpcap0.8:i386 1.5.3-2
2016-08-03 15:25:32 install libpci3:i386 <none> 1:3.2.1-1ubuntu5.1
2016-08-03 15:25:32 status half-installed libpci3:i386 1:3.2.1-1ubuntu5.1
2016-08-03 15:25:33 status unpacked libpci3:i386 1:3.2.1-1ubuntu5.1
2016-08-03 15:25:33 status unpacked libpci3:i386 1:3.2.1-1ubuntu5.1
2016-08-03 15:25:33 install libpipeline1:i386 <none> 1.3.0-1
2016-08-03 15:25:33 status half-installed libpipeline1:i386 1.3.0-1
2016-08-03 15:25:33 status unpacked libpipeline1:i386 1.3.0-1
2016-08-03 15:25:33 status unpacked libpipeline1:i386 1.3.0-1
2016-08-03 15:25:33 install libusb-1.0-0:i386 <none> 2:1.0.17-1ubuntu2
2016-08-03 15:25:33 status half-installed libusb-1.0-0:i386 2:1.0.17-1ubuntu2
2016-08-03 15:25:33 status unpacked libusb-1.0-0:i386 2:1.0.17-1ubuntu2
2016-08-03 15:25:33 status unpacked libusb-1.0-0:i386 2:1.0.17-1ubuntu2
2016-08-03 15:25:33 install libxau6:i386 <none> 1:1.0.8-1
2016-08-03 15:25:33 status half-installed libxau6:i386 1:1.0.8-1
2016-08-03 15:25:33 status unpacked libxau6:i386 1:1.0.8-1
2016-08-03 15:25:33 status unpacked libxau6:i386 1:1.0.8-1
2016-08-03 15:25:33 install libxdmcp6:i386 <none> 1:1.1.1-1
2016-08-03 15:25:33 status half-installed libxdmcp6:i386 1:1.1.1-1
2016-08-03 15:25:33 status unpacked libxdmcp6:i386 1:1.1.1-1
2016-08-03 15:25:33 status unpacked libxdmcp6:i386 1:1.1.1-1
2016-08-03 15:25:33 install libxcb1:i386 <none> 1.10-2ubuntu1
2016-08-03 15:25:33 status half-installed libxcb1:i386 1.10-2ubuntu1
2016-08-03 15:25:33 status unpacked libxcb1:i386 1.10-2ubuntu1
2016-08-03 15:25:33 status unpacked libxcb1:i386 1.10-2ubuntu1
2016-08-03 15:25:33 install libx11-data:all <none> 2:1.6.2-1ubuntu2
2016-08-03 15:25:33 status half-installed libx11-data:all 2:1.6.2-1ubuntu2
2016-08-03 15:25:33 status unpacked libx11-data:all 2:1.6.2-1ubuntu2
2016-08-03 15:25:33 status unpacked libx11-data:all 2:1.6.2-1ubuntu2
2016-08-03 15:25:33 install libx11-6:i386 <none> 2:1.6.2-1ubuntu2
2016-08-03 15:25:33 status half-installed libx11-6:i386 2:1.6.2-1ubuntu2
2016-08-03 15:25:33 status unpacked libx11-6:i386 2:1.6.2-1ubuntu2
2016-08-03 15:25:33 status unpacked libx11-6:i386 2:1.6.2-1ubuntu2
2016-08-03 15:25:33 install libxext6:i386 <none> 2:1.3.2-1ubuntu0.0.14.04.1
2016-08-03 15:25:33 status half-installed libxext6:i386 2:1.3.2-1ubuntu0.0.14.04.1
2016-08-03 15:25:33 status unpacked libxext6:i386 2:1.3.2-1ubuntu0.0.14.04.1
2016-08-03 15:25:33 status unpacked libxext6:i386 2:1.3.2-1ubuntu0.0.14.04.1
2016-08-03 15:25:33 install libxml2:i386 <none> 2.9.1+dfsg1-3ubuntu4.8
2016-08-03 15:25:33 status half-installed libxml2:i386 2.9.1+dfsg1-3ubuntu4.8
2016-08-03 15:25:33 status unpacked libxml2:i386 2.9.1+dfsg1-3ubuntu4.8
2016-08-03 15:25:33 status unpacked libxml2:i386 2.9.1+dfsg1-3ubuntu4.8
2016-08-03 15:25:33 install libxmuu1:i386 <none> 2:1.1.1-1
2016-08-03 15:25:33 status half-installed libxmuu1:i386 2:1.1.1-1
2016-08-03 15:25:33 status unpacked libxmuu1:i386 2:1.1.1-1
2016-08-03 15:25:33 status unpacked libxmuu1:i386 2:1.1.1-1
2016-08-03 15:25:33 install groff-base:i386 <none> 1.22.2-5
2016-08-03 15:25:33 status half-installed groff-base:i386 1.22.2-5
2016-08-03 15:25:33 status triggers-pending mime-support:all 3.54ubuntu1.1
2016-08-03 15:25:33 status unpacked groff-base:i386 1.22.2-5
2016-08-03 15:25:33 status unpacked groff-base:i386 1.22.2-5
2016-08-03 15:25:33 install bsdmainutils:i386 <none> 9.0.5ubuntu1
2016-08-03 15:25:33 status half-installed bsdmainutils:i386 9.0.5ubuntu1
2016-08-03 15:25:33 status unpacked bsdmainutils:i386 9.0.5ubuntu1
2016-08-03 15:25:33 status unpacked bsdmainutils:i386 9.0.5ubuntu1
2016-08-03 15:25:33 install man-db:i386 <none> 2.6.7.1-1ubuntu1
2016-08-03 15:25:33 status half-installed man-db:i386 2.6.7.1-1ubuntu1
2016-08-03 15:25:34 status unpacked man-db:i386 2.6.7.1-1ubuntu1
2016-08-03 15:25:34 status unpacked man-db:i386 2.6.7.1-1ubuntu1
2016-08-03 15:25:34 install fuse:i386 <none> 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status half-installed fuse:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status unpacked fuse:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status unpacked fuse:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 trigproc mime-support:all 3.54ubuntu1.1 3.54ubuntu1.1
2016-08-03 15:25:34 status half-configured mime-support:all 3.54ubuntu1.1
2016-08-03 15:25:34 status installed mime-support:all 3.54ubuntu1.1
2016-08-03 15:25:34 trigproc ureadahead:i386 0.100.0-16 0.100.0-16
2016-08-03 15:25:34 status half-configured ureadahead:i386 0.100.0-16
2016-08-03 15:25:34 status installed ureadahead:i386 0.100.0-16
2016-08-03 15:25:34 startup packages configure
2016-08-03 15:25:34 configure libfuse2:i386 2.9.2-4ubuntu4.14.04.1 <none>
2016-08-03 15:25:34 status unpacked libfuse2:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status half-configured libfuse2:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status installed libfuse2:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status triggers-pending libc-bin:i386 2.19-0ubuntu6.9
2016-08-03 15:25:34 configure fuse:i386 2.9.2-4ubuntu4.14.04.1 <none>
2016-08-03 15:25:34 status unpacked fuse:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status unpacked fuse:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status half-configured fuse:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 status installed fuse:i386 2.9.2-4ubuntu4.14.04.1
2016-08-03 15:25:34 trigproc libc-bin:i386 2.19-0ubuntu6.9 <none>
2016-08-03 15:25:34 status half-configured libc-bin:i386 2.19-0ubuntu6.9
2016-08-03 15:25:34 status installed libc-bin:i386 2.19-0ubuntu6.9
2016-08-03 15:25:34 startup archives unpack
2016-08-03 15:25:34 install ntfs-3g:i386 <none> 1:2013.1.13AR.1-2ubuntu2
2016-08-03 15:25:34 status triggers-pending initramfs-tools:all 0.103ubuntu4.4
2016-08-03 15:25:34 status not-installed ntfs-3g:i386 <none>
2016-08-03 15:25:34 status half-installed ntfs-3g:i386 1:2013.1.13AR.1-2ubuntu2
2016-08-03 15:25:34 status unpacked ntfs-3g:i386 1:2013.1.13AR.1-2ubuntu2
2016-08-03 15:25:34 status unpacked ntfs-3g:i386 1:2013.1.13AR.1-2ubuntu2
2016-08-03 15:25:34 install popularity-contest:all <none> 1.57ubuntu1
2016-08-03 15:25:34 status half-installed popularity-contest:all 1.57ubuntu1
2016-08-03 15:25:34 status unpacked popularity-contest:all 1.57ubuntu1
2016-08-03 15:25:34 status unpacked popularity-contest:all 1.57ubuntu1
2016-08-03 15:25:34 install sgml-base:all <none> 1.26+nmu4ubuntu1
2016-08-03 15:25:34 status half-installed sgml-base:all 1.26+nmu4ubuntu1
2016-08-03 15:25:34 status unpacked sgml-base:all 1.26+nmu4ubuntu1
2016-08-03 15:25:34 status unpacked sgml-base:all 1.26+nmu4ubuntu1
2016-08-03 15:25:34 install libavahi-common-data:i386 <none> 0.6.31-4ubuntu1
2016-08-03 15:25:34 status half-installed libavahi-common-data:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 status unpacked libavahi-common-data:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 status unpacked libavahi-common-data:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 install libavahi-common3:i386 <none> 0.6.31-4ubuntu1
2016-08-03 15:25:34 status half-installed libavahi-common3:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 status unpacked libavahi-common3:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 status unpacked libavahi-common3:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 install libavahi-client3:i386 <none> 0.6.31-4ubuntu1
2016-08-03 15:25:34 status half-installed libavahi-client3:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 status unpacked libavahi-client3:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 status unpacked libavahi-client3:i386 0.6.31-4ubuntu1
2016-08-03 15:25:34 install libcups2:i386 <none> 1.7.2-0ubuntu1.7
2016-08-03 15:25:34 status half-installed libcups2:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:34 status unpacked libcups2:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:34 status unpacked libcups2:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:34 install libcupsmime1:i386 <none> 1.7.2-0ubuntu1.7
2016-08-03 15:25:34 status half-installed libcupsmime1:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:34 status unpacked libcupsmime1:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:34 status unpacked libcupsmime1:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:34 install libpaper1:i386 <none> 1.1.24+nmu2ubuntu3
2016-08-03 15:25:34 status half-installed libpaper1:i386 1.1.24+nmu2ubuntu3
2016-08-03 15:25:35 status unpacked libpaper1:i386 1.1.24+nmu2ubuntu3
2016-08-03 15:25:35 status unpacked libpaper1:i386 1.1.24+nmu2ubuntu3
2016-08-03 15:25:35 install openssl:i386 <none> 1.0.1f-1ubuntu2.19
2016-08-03 15:25:35 status half-installed openssl:i386 1.0.1f-1ubuntu2.19
2016-08-03 15:25:35 status unpacked openssl:i386 1.0.1f-1ubuntu2.19
2016-08-03 15:25:35 status unpacked openssl:i386 1.0.1f-1ubuntu2.19
2016-08-03 15:25:35 install ssl-cert:all <none> 1.0.33
2016-08-03 15:25:35 status half-installed ssl-cert:all 1.0.33
2016-08-03 15:25:35 status unpacked ssl-cert:all 1.0.33
2016-08-03 15:25:35 status unpacked ssl-cert:all 1.0.33
2016-08-03 15:25:35 install bc:i386 <none> 1.06.95-8ubuntu1
2016-08-03 15:25:35 status half-installed bc:i386 1.06.95-8ubuntu1
2016-08-03 15:25:35 status triggers-pending install-info:i386 5.2.0.dfsg.1-2
2016-08-03 15:25:35 status unpacked bc:i386 1.06.95-8ubuntu1
2016-08-03 15:25:35 status unpacked bc:i386 1.06.95-8ubuntu1
2016-08-03 15:25:35 install cups-daemon:i386 <none> 1.7.2-0ubuntu1.7
2016-08-03 15:25:35 status half-installed cups-daemon:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:35 status triggers-pending ureadahead:i386 0.100.0-16
2016-08-03 15:25:35 status half-installed cups-daemon:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:35 status triggers-pending ureadahead:i386 0.100.0-16
2016-08-03 15:25:35 status unpacked cups-daemon:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:35 status unpacked cups-daemon:i386 1.7.2-0ubuntu1.7
2016-08-03 15:25:35 install libdconf1:i386 <none> 0.20.0-1
2016-08-03 15:25:35 status half-installed libdconf1:i386 0.20.0-1
2016-08-03 15:25:35 status unpacked libdconf1:i386 0.20.0-1
2016-08-03 15:25:35 status unpacked libdconf1:i386 0.20.0-1
2016-08-03 15:25:35 install dconf-service:i386 <none> 0.20.0-1
2016-08-03 15:25:35 status half-installed dconf-service:i386 0.20.0-1
2016-08-03 15:25:35 status unpacked dconf-service:i386 0.20.0-1
2016-08-03 15:25:35 status unpacked dconf-service:i386 0.20.0-1
2016-08-03 15:25:35 install dconf-gsettings-backend:i386 <none> 0.20.0-1
2016-08-03 15:25:35 status half-installed dconf-gsettings-backend:i386 0.20.0-1
2016-08-03 15:25:35 status unpacked dconf-gsettings-backend:i386 0.20.0-1
2016-08-03 15:25:35 status unpacked dconf-gsettings-backend:i386 0.20.0-1
2016-08-03 15:25:35 install libatk1.0-data:all <none> 2.10.0-2ubuntu2
2016-08-03 15:25:35 status half-installed libatk1.0-data:all 2.10.0-2ubuntu2
2016-08-03 15:25:35 status unpacked libatk1.0-data:all 2.10.0-2ubuntu2
2016-08-03 15:25:35 status unpacked libatk1.0-data:all 2.10.0-2ubuntu2
2016-08-03 15:25:35 install libatk1.0-0:i386 <none> 2.10.0-2ubuntu2
2016-08-03 15:25:35 status half-installed libatk1.0-0:i386 2.10.0-2ubuntu2
2016-08-03 15:25:35 status unpacked libatk1.0-0:i386 2.10.0-2ubuntu2
2016-08-03 15:25:35 status unpacked libatk1.0-0:i386 2.10.0-2ubuntu2
2016-08-03 15:25:35 install libdbusmenu-glib4:i386 <none> 12.10.3+14.04.20140612-0ubuntu1
2016-08-03 15:25:35 status half-installed libdbusmenu-glib4:i386 12.10.3+14.04.20140612-0ubuntu1
2016-08-03 15:25:35 status unpacked libdbusmenu-glib4:i386 12.10.3+14.04.20140612-0ubuntu1
2016-08-03 15:25:35 status unpacked libdbusmenu-glib4:i386 12.10.3+14.04.20140612-0ubuntu1
2016-08-03 15:25:35 install libjpeg-turbo8:i386 <none> 1.3.0-0ubuntu2
2016-08-03 15:25:35 status half-installed libjpeg-turbo8:i386 1.3.0-0ubuntu2
2016-08-03 15:25:35 status unpacked libjpeg-turbo8:i386 1.3.0-0ubuntu2
2016-08-03 15:25:35 status unpacked libjpeg-turbo8:i386 1.3.0-0ubuntu2
2016-08-03 15:25:35 install libjpeg8:i386 <none> 8c-2ubuntu8
2016-08-03 15:25:35 status half-installed libjpeg8:i386 8c-2ubuntu8
2016-08-03 15:25:35 status unpacked libjpeg8:i386 8c-2ubuntu8
2016-08-03 15:25:35 status unpacked libjpeg8:i386 8c-2ubuntu8
2016-08-03 15:25:35 install libjasper1:i386 <none> 1.900.1-14ubuntu3.3
2016-08-03 15:25:35 status half-installed libjasper1:i386 1.900.1-14ubuntu3.3
2016-08-03 15:25:35 status unpacked libjasper1:i386 1.900.1-14ubuntu3.3
2016-08-03 15:25:35 status unpacked libjasper1:i386 1.900.1-14ubuntu3.3
2016-08-03 15:25:35 install libjbig0:i386 <none> 2.0-2ubuntu4.1
2016-08-03 15:25:35 status half-installed libjbig0:i386 2.0-2ubuntu4.1
2016-08-03 15:25:35 status unpacked libjbig0:i386 2.0-2ubuntu4.1
